F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
17.214,-3.62739,11143.71,1.058,-80.38,-5437.68,4.7352,-4.431,-5.5134,0,-2066.19,14.692,-3700.24,-4.1925,-2476.5,0,13.244,3579.2,2.04,12099.81,13.42,False
14.4984,-4.2027,10122.51,4.032,-37.1,-5192.06,4.5782,-4.425,-5.2937,1,-1931.07,-1.625,-3337.59,-4.6893,-2413.725,0,11.7,4155.6,2.04,11282.01,14.49,False
13.3503,-3.7783,8518.11,0.7712,-22.596,-5464.826,4.4369,-8.193,-4.9531,1,-2321.06,0.025,-3918.29,-3.78696,-2296.68,0,14.806,3594.84,2.04,16315.41,,True
13.6662,-3.9112,4662.81,1.3196,-16.398,-5476.51,7.331,-3.4977,-4.692,0,-2262.86,1.996,-3111.69,-4.3311,-1993.62,0,12.694,3577.52,0.04,12637.83,,True
13.0011,-4.1243,10092.81,1.9794,-28.78,-5443.28,5.0646,-1.6851,-6.058,1,-1870.86,3.494,-4540.19,-4.9023,-2065.02,1,13.616,3749.683,2.04,13064.61,,True
13.2291,-4.0435,2253.81,0.8234,-33.84,-5474.162,4.39806,-3.855,-4.625,1,-1760.26,4.216,-3107.19,-4.1562,-2337.75,0,11.566,3828.08,2.04,15278.01,15.49,True
12.3417,-4.3433,10799.28,4.212,-77.42,-5417.22,5.3087,-3.2388,-6.306,0,-1982.34,3.114,-639.59,-6.2724,-2667.66,0,9.793,3333.8,0.04,12926.31,16.5,True
15.282,-3.8493,10398.72,2.0844,-27.044,-5572.06,4.6219,-2.3892,-8.935,0,-2165.46,2.096,-3865.39,-3.88188,-1570.02,1,12.37,3509.4,2.04,12557.877,,False
14.4072,-3.531509,10682.97,2.918,-58.18,-5411,4.8606,-2.571,-5.0832,1,-2182.76,6.3053,-4042.69,-8.811,-1977.72,0,13.73,3385.6,2.04,12544.218,,False
16.611,-3.62675,10885.41,4.482,-18.782,-5277.94,5.0916,-8.709,-5.2129,0,-1971.67,4.798,-3794.21,-3.82773,-2476.2,1,10.0622,3165.6,2.04,13251.51,13.64,True
12.20826,-3.8303,10517.52,1.7068,-68.6,-5231.86,4.4172,-5.883,-6.689,1,-1947.14,17.03,-5132.59,-6.3144,-2433.114,1,11.47,3492.8,2.04,16798.41,,True
12.7608,-4.1934,11204.31,0.30584,-34.88,-5479.078,4.9736,-2.6052,-4.9772,1,-4150.76,4.309,-4304.39,-4.3329,-2194.29,1,13.422,3418.4,0.04,12485.79,,False
16.176,-4.942,11134.11,2.858,-14.2342,-5407.84,4.4118,-2.1243,-4.8628,1,-1925.96,-6.36,-3588.89,-4.2978,-3048.12,1,11.626,3591.86,2.04,19801.41,,True
20.937,-3.6954,10129.11,1.7358,-21.302,-5275.72,5.695,-11.19,-5.959,0,-1748.96,0.302,-3860.09,-5.6022,-2420.079,1,10.002,3992.8,0.04,12787.8,,False
19.323,-3.7644,9486.21,0.9,-17.034,-5532.1,6.921,-2.2188,-4.8997,0,-1620.46,14.579,-3563.39,-4.8303,-2537.46,1,16.34,3785.38,2.04,12755.61,15.51,True
18.009,-3.7191,10607.22,1.7726,-42.14,-5293.5,4.9444,-1.7331,-6.718,1,-2046.26,-2.268,-3608.79,-3.7809732,-2340.48,1,10.8462,3436.4,0.04,12827.91,14.71,True
13.8792,-3.536738,10867.11,0.6624,-14.776,-5472.014,5.61,-8.256,-5.899,1,-1445.66,-1.188,-3730.141,-3.7800484,-2503.2,1,10.9906,3537.4,0.04,12846.21,13.36,True
12.19326,-3.9893,9797.91,0.6222,-26.182,-5469.561,5.1006,-2.856,-5.4343,0,-1890.66,7.895,-5549.59,-4.4826,-2085.12,1,10.1034,3710.84,2.04,12486.69,,False
14.4987,-3.59789,10559.745,3.788,-29.268,-5505.52,5.2516,-7.104,-5.2691,0,-1992.76,6.7075,-3937.39,-6.3792,-2447.28,0,12.39,3497.2,0.04,13182.81,15.64,False
22.635,-4.705,10663.38,1.5774,-17.674,-5487.762,4.6279,-5.265,-7.348,0,-2206.16,11.332,-3730.719,-4.5876,-2355.21,0,15.244,3557.78,0.04,12312.51,,False
16.263,-4.756,11873.01,8.2,-23.444,-5346.32,5.0727,-4.2552,-4.9278,0,-2078.44,4.16,-3745.05,-3.83877,-2319.57,1,9.2344,-3842,0.04,12423.45,13.45,False
12.6357,-4.0581,11188.71,1.8358,-17.968,-5498.6,6.489,-11.568,-5.5238,1,-1938.01,5.84645,-1322.59,-3.7801123,-2449.86,0,10.6778,3812.5,2.04,12435.84,14.31,False
12.2922,-3.6852,11368.11,1.7578,-46.12,-5454.204,4.6989,-8.934,-5.2261,1,-2134.16,8.307,-4597.99,-3.91776,-2416.383,1,9.3898,552,0.04,12242.58,,False
13.2186,-4.0678,9953.91,0.5618,-17.96,-5470.6202,4.40999,-5.274,-5.2491,0,-2752.96,8.182,-3057.69,-3.7801349,-2247.3,0,11.49,3293.6,0.04,18190.41,,True
17.898,-6.035,8280.21,4.832,-91.48,-5215.66,5.375,-5.466,-4.8832,1,-2035.534,11.725,-3766.16,-4.02294,-2270.31,1,9.21924,1390,2.04,12851.31,14.61,True
14.1441,-3.85,10211.61,3.67,-30.414,-5569.46,4.7008,-5.892,-6.382,0,-1958.09,5.85261,-3306.79,-4.03728,-2340.27,1,9.8108,4737,0.04,12265.44,16,True
18.408,-4.968,10066.11,0.2644,-31.596,-5470.6136,7.828,-3.006,-6.376,0,-4914.76,3.338,-3824.1,-3.796698,-1815.72,0,9.338,282,2.04,12639.12,,False
12.5373,-3.8244,10484.49,1.8054,-35.84,-5450.774,4.5842,-4.2342,-8.114,0,-2138.06,11.737,-2380.59,-4.2957,-2225.4,0,10.224,3320.2,0.04,12477.18,15.29,False
12.7413,-4.531,9087.51,3.418,-20.178,-5691.26,4.4476,-5.61,-5.0586,0,-1940.24,7.008,-4900.59,-3.813,-2375.28,1,11.702,3737.822,2.04,15748.41,15.12,True
15.861,-4.208,6648.81,2.0742,-17.858,-5404.14,5.693,-2.5542,-4.8925,1,-1986.34,1.201,-3633.98,-3.95019,-1723.92,1,10.534,3949.2,2.04,12756.3,,True
22.62,-5.634,9967.11,1.219,-34.96,-5469.5168,5.969,-4.938,-5.686,0,-2077.33,2.786,-3642.43,-4.1355,-2244.87,1,10.9854,3640.98,2.04,12727.26,14.04,True
14.0838,-4.996,10155.51,5.242,-20.982,-5462.268,4.5262,-2.8761,-5.4848,0,-2100.04,3.62,-3885.89,-3.799653,-1985.52,0,10.3744,2554.2,2.04,15038.61,,False
13.6665,-4.3146,12121.11,1.4452,-116.3,-5485.286,4.5147,-2.34,-4.7273,0,-1792.96,7.017,-3538.19,-4.3758,-2869.32,0,9.2388,3720.54,2.04,13332.21,,False
12.876,-3.6867,10724.04,3.786,-27.924,-5450.136,5.53,-5.319,-6.825,0,-2082.09,10.741,-2683.59,-5.1849,-2408.724,0,9.17134,-4036,0.04,12827.37,14.44,True
16.779,-3.9024,10998.21,1.7188,-25.672,-5434.82,4.8205,-2.8479,-4.9253,0,-2109.27,6.965,-3578.79,-4.7097,-2378.829,1,10.412,3007,0.04,13415.01,,True
15.225,-4.3887,10698.93,1.264,-24.464,-5409.04,5.2584,-5.349,-6.42,1,-2204.66,-0.24,-3463.99,-3.90873,-2403.702,1,9.5048,996,0.04,13171.41,,True
